Date/Time,FIRSTFLOOR_1:Zone Mean Radiant Temperature [C](Hourly),ROOF_0:Zone Mean Radiant Temperature [C](Hourly),FIRSTFLOOR_1:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),ROOF_0:Zone Windows Total Transmitted Solar Radiation Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Windows Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Gain Energy [J](Hourly),ROOF_0:Zone Windows Total Heat Loss Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Gain Energy [J](Hourly),ROOF_0:Zone Opaque Surface Inside Faces Total Conduction Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Mean Air Temperature [C](Hourly),FIRSTFLOOR_1:Zone Operative Temperature [C](Hourly),ROOF_0:Zone Mean Air Temperature [C](Hourly),ROOF_0:Zone Operative Temperature [C](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Infiltration Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Loss Energy [J](Hourly),FIRSTFLOOR_1:Zone Ventilation Total Heat Gain Energy [J](Hourly),FIRSTFLOOR_1:Zone Air Relative Humidity [%](Hourly),ROOF_0:Zone Air Relative Humidity [%](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),FIRSTFLOOR_1 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Zone Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Outdoor Air Total Cooling Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Heating Energy [J](Hourly),ROOF_0 IDEAL LOADS AIR:Zone Ideal Loads Heat Recovery Total Cooling Energy [J](Hourly) 
 10/27  03:00:00,12.403567661447278,11.94669269803389,0.0,0.0,0.0,582018.6219543789,3112564.373638623,0.0,0.0,0.0,0.0,35754.024123250194,10.995028881845002,11.699298271646137,11.975810600101648,11.96125164906777,3049893.4844392044,0.0,0.0,0.0,50.977522088037226,16.56699019325878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  04:00:00,12.169982900187199,11.896587820075892,0.0,0.0,0.0,596175.3219637575,4894430.450990606,0.0,0.0,0.0,0.0,40597.72100508465,10.210044826878425,11.190013863532812,11.929658276243641,11.913123048159768,4564548.929303119,0.0,0.0,0.0,56.704833908597436,16.61750856804705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  05:00:00,11.984951863638754,11.832539840722683,0.0,0.0,0.0,576088.7283359119,5290729.708791178,0.0,0.0,0.0,0.0,52762.74387807449,9.976521586995423,10.980736725317087,11.87215794242853,11.852348891575604,4710550.959903391,0.0,0.0,0.0,58.51204973637058,16.66086362671125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  06:00:00,11.895630841130886,11.762415421354037,0.0,0.0,0.0,524614.7245960128,4963139.8965478875,0.0,0.0,0.0,0.0,57064.62927488888,9.975686198377048,10.935658519753966,11.804670093698126,11.783542757526083,4441371.979014401,0.0,0.0,0.0,58.515166543308204,16.71110717502947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  07:00:00,11.794570761523177,11.69653466791578,46526.33992000496,0.0,0.0,465204.7098390302,5285854.702270865,0.0,0.0,0.0,0.0,53074.824969203844,9.651921904374605,10.723246332948891,11.737743542037611,11.717139104976695,5332054.04605938,0.0,0.0,0.0,59.80095628749172,16.778019732162356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  08:00:00,11.62564925220226,11.639313122010506,433470.449124457,0.0,47369.92072109818,144625.89319921663,6094178.6875023665,0.0,0.0,0.0,0.0,46519.23897055371,9.101522196997793,10.363585724600027,11.678385368851531,11.65884924543102,6248830.285587944,0.0,0.0,0.0,63.54627263787152,16.854013100453724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  09:00:00,11.467031142059872,11.587875196918581,1213154.1874254732,0.0,680837.5090575744,0.0,6557555.867672235,0.0,0.0,0.0,0.0,42182.52617207122,8.549767859839749,10.008399500949809,11.625476616701524,11.606675906810054,7513914.311569845,0.0,0.0,0.0,68.61533648181957,16.92026913061351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  10:00:00,11.440078088414554,11.545572234105146,1963922.6100431944,0.0,1535236.2492858912,0.0,5124888.844021915,0.0,0.0,0.0,0.0,34932.36731826076,8.95697850215295,10.198528295283753,11.57949709563549,11.56253466487032,5620170.261175682,0.0,0.0,0.0,67.84718978150686,16.951596970803614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  11:00:00,11.716499116003263,11.524356490625545,2674304.422203855,0.0,2379439.0593974194,0.0,1638761.24762628,0.0,0.0,0.0,0.0,14025.058752987336,10.064507356564908,10.890503236284085,11.548898615334714,11.536627552980129,3080458.065268755,0.0,0.0,0.0,62.99965195171966,16.98162081508269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  12:00:00,12.000557641031685,11.543200244959747,3278479.3317356226,0.0,3030783.3012961815,0.0,1793.193826554267,88395.08349172828,0.0,0.0,17809.45210345176,0.0,10.530832504198383,11.265695072615033,11.550268768826284,11.546734506893015,2968343.51489974,0.0,0.0,0.0,61.03862088566735,16.987309876057775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  13:00:00,12.231233812837496,11.606060727854553,3568392.2398281624,0.0,3426355.057871553,0.0,0.0,1606313.8612509165,0.0,0.0,43634.04658780755,0.0,11.490937144747596,11.861085478792546,11.59120013936659,11.598630433610571,411175.2757478347,188710.4280501481,0.0,0.0,58.61657237467609,16.931285299322322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  14:00:00,12.648339420440719,11.698253688546236,3915266.93093584,0.0,3935002.6979318517,0.0,0.0,4255729.09635784,0.0,0.0,58024.517783772906,0.0,13.15028574947094,12.89931258495583,11.66010585895394,11.679179773750088,0.0,1444824.65327962,0.0,0.0,53.47054465187289,16.83708458720974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  15:00:00,13.027532259544715,11.808358843513737,3090454.1260262593,0.0,3166412.1001154208,0.0,0.0,5491179.606322944,0.0,0.0,76304.39751239266,0.0,14.487764461510523,13.757648360527618,11.75241511349257,11.780386978503154,0.0,3191781.541015587,0.0,0.0,48.97791785668594,16.727542611446513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  16:00:00,13.286810590006475,11.929346865178728,2237253.121444943,0.0,2271026.940885673,0.0,0.0,5536593.5105296895,0.0,0.0,90756.1196555219,0.0,14.950103798682923,14.1184571943447,11.865641090689165,11.897493977933943,0.0,3497394.8541719057,0.0,0.0,48.60527348760004,16.612836807975818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  17:00:00,13.337705440878445,12.043699849525174,1373718.9385155125,0.0,1317909.7681498472,0.0,0.0,4463832.336153864,0.0,0.0,87236.85607953458,0.0,14.950399828914621,14.144052634896534,11.98485116409293,12.014275506809051,0.0,2863708.1617154106,0.0,0.0,48.29506098130923,16.489710244082122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  18:00:00,13.309774015373662,12.13187143095923,201581.8247136633,0.0,185958.699580857,145609.91669829524,0.0,3291476.659953088,0.0,0.0,67690.73212030117,0.0,14.950085399069023,14.129929707221343,12.090592588456763,12.111232009707996,0.0,3519691.044556371,0.0,0.0,48.605197569931356,16.3946642474485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  19:00:00,13.264113066073216,12.18406441683029,0.0,0.0,0.0,215218.18483702964,0.0,2583984.4743714263,0.0,0.0,43332.45981013214,0.0,14.62653391233247,13.945323489202844,12.163859773576627,12.173962095203457,0.0,2296497.713708123,0.0,0.0,50.43670332408386,16.3393229940934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  20:00:00,13.1336672762019,12.20659768138622,0.0,0.0,0.0,366475.1429284615,0.0,1446939.472744115,0.0,0.0,15791.198529245083,0.0,14.075538810652473,13.604603043427188,12.200315728574665,12.203456704980445,0.0,1654271.4604341532,0.0,0.0,53.48760341088707,16.316764492674434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  21:00:00,12.995656768103123,12.203533667516552,0.0,0.0,0.0,408698.8665232472,0.0,566108.5434972805,0.0,0.0,807.1494966670557,5908.190502387866,13.522452494404325,13.259054631253724,12.207975059945483,12.205754363731018,0.0,1114509.0430134826,0.0,0.0,58.98945064040666,16.325154273184587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  22:00:00,12.93801768306083,12.170726201851435,0.0,0.0,0.0,308329.64304739144,0.0,608944.5468415504,0.0,0.0,0.0,25582.476224387876,13.613135852498205,13.27557676777952,12.186899838412755,12.178813020132095,220434.7527011087,156287.70782847103,0.0,0.0,54.3718376292351,16.354758106017865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  23:00:00,12.95816993673945,12.129500473348891,0.0,0.0,0.0,302060.0779999356,0.0,755310.0493796233,0.0,0.0,0.0,29549.428508694768,13.522326256838008,13.240248096788727,12.149905440750521,12.139702957049705,0.0,702015.8879191888,0.0,0.0,50.10233850484375,16.404384492881206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/27  24:00:00,12.863686248724157,12.10192174873508,0.0,0.0,0.0,352595.41727570427,110519.22106643056,56233.31401739087,0.0,0.0,0.0,19610.37319810995,12.970409840657531,12.917048044690844,12.118710798182205,12.110316273458642,318008.5675052242,0.0,0.0,0.0,50.76445537557097,16.445086213795516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  01:00:00,12.782559452151078,12.082684663812666,0.0,0.0,0.0,389289.7828039598,429006.8201673389,0.0,0.0,0.0,0.0,14988.952852165488,12.741084209031131,12.761821830591108,12.09822133056245,12.090452997187557,253653.66801677947,0.0,0.0,0.0,49.55613029323457,16.47706449948109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  02:00:00,12.723117510123949,12.062556471676757,0.0,0.0,0.0,474312.46494307485,767543.0362953299,0.0,0.0,0.0,0.0,15288.805317120348,12.416648586163115,12.56988304814353,12.08020979705423,12.071383134365496,920770.7457153923,0.0,0.0,0.0,48.63695790852747,16.513387975817885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  03:00:00,12.612302914191853,12.038262369224762,0.0,0.0,0.0,535713.226619336,1649110.0634760698,0.0,0.0,0.0,0.0,19394.71776384442,11.865228112142221,12.238765513167039,12.059528389632428,12.048895379428595,1743767.6143646995,0.0,0.0,0.0,48.46824771483589,16.552690662026208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  04:00:00,12.449782043723708,12.002816844845482,0.0,0.0,0.0,666599.79622886,2678457.549495338,0.0,0.0,0.0,0.0,29132.131037137464,11.312455673014844,11.881118858369277,12.030458101205534,12.016637473025506,2002893.3425117908,0.0,0.0,0.0,51.865482044674394,16.601254334446573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  05:00:00,12.28459012855965,11.950056240904487,0.0,0.0,0.0,793492.0811242,3217025.354086574,0.0,0.0,0.0,0.0,45366.35899615495,11.078926718688892,11.681758423624272,11.986997105371913,11.9685266731382,2478884.2985135945,0.0,0.0,0.0,54.21697666920244,16.665763227229007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  06:00:00,12.137113667178994,11.862002058653184,0.0,0.0,0.0,778485.2970932076,4062551.8492577164,0.0,0.0,0.0,0.0,75240.14526872642,10.437434845000364,11.28727425608968,11.914894962460847,11.888448510557014,3735698.4409193764,0.0,0.0,0.0,59.46898937846712,16.752294422389834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  07:00:00,11.819990063113238,11.741783930384726,125530.60758133153,0.0,0.0,679700.6143964775,6315596.354653522,0.0,0.0,0.0,0.0,97456.06976422324,9.335078996987994,10.577534530050615,11.806126792296482,11.773955361340603,5571814.484927414,0.0,0.0,0.0,72.83561371606774,16.882999970940162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  08:00:00,11.535017412783752,11.623766926203759,918623.7810504279,0.0,201044.89686265273,36944.655659948265,7365246.547538758,0.0,0.0,0.0,0.0,95226.49069907886,8.550404283723115,10.042710848253435,11.68614706326435,11.654956994734057,7812886.046396724,0.0,0.0,0.0,83.3338952620234,17.034565499728448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  09:00:00,11.405025328250531,11.584264956814792,1674530.5012950168,0.0,978073.6315534,0.0,7163739.191457337,0.0,0.0,0.0,1872.8392171296264,25953.600291394774,8.31732995485971,9.861177641555122,11.612011202725286,11.59813807977004,7840659.571739597,0.0,0.0,0.0,87.91452590550466,17.13551402834353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  10:00:00,11.487927185905896,11.677999280994655,2359445.567717246,0.0,1744369.038581376,0.0,5818812.498601882,0.0,0.0,0.0,84467.7459073552,0.0,8.6404556242164,10.064191405061148,11.641177534306067,11.65958840765036,7355630.638765181,0.0,0.0,0.0,85.53644905380128,17.109704210518945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  11:00:00,11.671208879857529,11.866289830652212,2756142.9791771905,0.0,2182289.8211369906,0.0,4850294.893552869,0.0,0.0,0.0,184788.11838087652,0.0,8.873854730597362,10.272531805227446,11.800685009651772,11.833487420151991,7013937.6103027025,0.0,0.0,0.0,82.80988829674091,16.930403023763258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  12:00:00,11.822944257419019,12.087969836928638,3041882.930144121,0.0,2515074.5969071556,0.0,4234537.897254195,0.0,0.0,0.0,226326.89674207766,0.0,9.192056574312097,10.50750041586556,12.039667907191168,12.063818872059903,5926151.511197349,0.0,0.0,0.0,82.86039588844874,16.675375987803868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  13:00:00,12.15545617434892,12.321113644348124,5255220.753934065,0.0,5117893.715844759,0.0,1289577.2924822734,461581.4431407954,0.0,0.0,228134.21305268462,0.0,9.745327053508733,10.950391613928824,12.312190890982507,12.316652267665317,5448636.502093383,0.0,0.0,0.0,81.13899692433544,16.385704140534713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  14:00:00,12.64573308462485,12.565821811546435,12040560.707993511,0.0,12434633.398822501,0.0,0.0,4465979.684428301,0.0,0.0,233670.3251884988,0.0,9.342715341353319,10.994224212989083,12.59024501046701,12.578033411006723,8981093.676428717,0.0,0.0,0.0,83.42513174533889,16.079631487318633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  15:00:00,12.918837920495596,12.817609493434032,17686848.604887694,0.0,18314893.29196146,0.0,0.0,7093934.143573475,0.0,0.0,227131.22691531942,0.0,8.887118190040328,10.902978055267964,12.872408066469193,12.845008779951614,10471633.41329781,0.0,0.0,0.0,89.91644094140156,15.77824229682905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  16:00:00,13.145198665543276,13.042188984541495,19367117.42105717,0.0,19920112.3840781,0.0,0.0,7801984.73558143,0.0,0.0,192361.15874258731,0.0,8.890169809313875,11.017684237428575,13.130305504845282,13.086247244693388,12114468.411869716,0.0,0.0,0.0,92.73982113763661,15.51418446692186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  17:00:00,12.97351220461637,13.197437628626519,14048170.341747284,0.0,14075847.44817291,0.0,881890.3178429131,2472534.2813363145,0.0,0.0,103820.8274921893,0.0,8.56660006060702,10.770056132611694,13.313206025574502,13.255321827100511,13038154.527350182,0.0,0.0,0.0,94.78990454562343,15.329855945552389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  18:00:00,12.056048802407892,13.246250534439993,35904.42669590344,0.0,0.0,824067.6493647803,11439413.49403631,0.0,0.0,0.0,9731.5907512141,17577.499208770227,8.325443735015108,10.1907462687115,13.371495173005238,13.308872853722617,10629767.760630643,0.0,0.0,0.0,96.3197805566752,15.271616760996203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  19:00:00,11.713230229454195,13.153193518128127,0.0,0.0,0.0,811800.6097501062,10121340.286451971,0.0,0.0,0.0,0.0,118608.85129893103,8.32122197755386,10.017226103504028,13.287505395606381,13.220349456867254,9658602.91654236,0.0,0.0,0.0,94.26395429110511,15.355613825521361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  20:00:00,11.454611761107847,12.954038957591626,0.0,0.0,0.0,815505.8198019294,10002650.469103958,0.0,0.0,0.0,0.0,177521.36917639017,8.001663913395285,9.728137837251566,13.089367519885863,13.021703238738745,9704247.983346058,0.0,0.0,0.0,94.84036541288047,15.55575950016595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  21:00:00,11.177004544860017,12.71970894654149,0.0,0.0,0.0,800901.4756691019,10129675.27425837,0.0,0.0,0.0,0.0,186650.48350301886,7.771139116644598,9.474071830752308,12.844254267998602,12.781981607270048,9319368.436291216,0.0,0.0,0.0,96.33819629432527,15.80731947552863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  22:00:00,11.04923253745281,12.488501545690523,0.0,0.0,0.0,747040.5137718787,8809833.707857141,0.0,0.0,0.0,0.0,183440.69388991385,8.086265274339716,9.567748905896265,12.599540348969745,12.54402094733013,7563116.650000558,0.0,0.0,0.0,94.29099956713459,16.072443868639624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  23:00:00,11.01736302732256,12.27757462016037,0.0,0.0,0.0,737051.2296040156,7592891.467930981,0.0,0.0,0.0,0.0,167645.02289924258,8.313284811234034,9.665323919278297,12.373577661113567,12.325576140636969,6551808.804906795,0.0,0.0,0.0,94.89980509899947,16.319596417951207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/28  24:00:00,10.937696506293662,12.092962858384512,0.0,0.0,0.0,731810.1011694637,7314717.399915284,0.0,0.0,0.0,0.0,151470.5061926112,8.312337595245058,9.62501705076936,12.164918696638459,12.128940777511483,6617212.476725028,0.0,0.0,0.0,96.40602135094694,16.545187626554508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  01:00:00,10.894363510169221,11.92928219601189,0.0,0.0,0.0,721137.9491865417,6416218.969368118,0.0,0.0,0.0,0.0,128770.06897616385,8.63447738161709,9.764420445893156,11.987638760593798,11.958460478302845,4841119.37027467,0.0,0.0,0.0,96.44014272415173,16.73958248255419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  02:00:00,10.917120538025861,11.784947966164887,0.0,0.0,0.0,707250.6252170776,5447773.15919608,0.0,0.0,0.0,0.0,109688.4793621146,8.866455557999428,9.891788048012645,11.8405599120765,11.812753939120697,5134998.536069389,0.0,0.0,0.0,94.38423171744041,16.90281363484441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  03:00:00,10.882943449924682,11.660699373596273,0.0,0.0,0.0,699492.7451188274,5327541.633110577,0.0,0.0,0.0,0.0,97562.46055215117,8.866029582271228,9.874486516097955,11.715598582916677,11.688148978256477,4608214.762196317,0.0,0.0,0.0,92.88993604691332,17.04290594307999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  04:00:00,10.795455201464982,11.552379762337992,0.0,0.0,0.0,723569.9352386065,5788588.362576582,0.0,0.0,0.0,0.0,87763.36669405912,8.542418306759286,9.668936754112135,11.606601924086092,11.579490843212042,5916617.707319389,0.0,0.0,0.0,92.86015758883343,17.16616657509225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  05:00:00,10.647319426288286,11.45199417671409,0.0,0.0,0.0,733763.4664960414,6351367.71175952,0.0,0.0,0.0,0.0,83909.27958261628,8.309151308435686,9.47823536736199,11.506866590720064,11.479430383717078,5903459.049738945,0.0,0.0,0.0,90.81983037564225,17.279834734509574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  06:00:00,10.564951984177005,11.35272603630809,0.0,0.0,0.0,720495.2366179307,6077801.91441702,0.0,0.0,0.0,0.0,84664.10985694944,8.308368531725332,9.436660257951168,11.409224665375314,11.380975350841702,5341056.96241555,0.0,0.0,0.0,89.37072590907917,17.391937987822246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  07:00:00,10.464811996090699,11.253117964799252,116567.92787406605,0.0,0.0,605354.6279552293,6359596.214488389,0.0,0.0,0.0,0.0,85200.27243953515,7.990436623513271,9.227624309801985,11.310747085439866,11.28193252511956,6266163.048800216,0.0,0.0,0.0,91.36296435651171,17.50582572180085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  08:00:00,10.370972039931662,11.158336341911614,921684.5975181034,0.0,283657.34405678394,31276.34332351973,6189743.854551189,0.0,0.0,0.0,0.0,79855.08187365995,7.761741638183385,9.066356839057525,11.214539096195368,11.186437719053492,6742679.273286658,0.0,0.0,0.0,90.7632981705295,17.628250224063816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  09:00:00,10.404087194263983,11.093552679741535,1996461.690152397,0.0,1405766.8857664266,0.0,5081813.129847187,0.0,0.0,0.0,0.0,50326.7488373741,7.761914374905705,9.083000784584844,11.137455797292992,11.115504238517266,6754810.534925204,0.0,0.0,0.0,87.34301112826432,17.726077918928585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  10:00:00,10.534836489198161,11.09470813965462,2926807.914651179,0.0,2433028.4446707927,0.0,3669155.3015902843,0.0,0.0,0.0,8021.136890435042,4467.1737085075165,8.079882072904896,9.307359281051527,11.110887620950564,11.10279788030259,5554608.076568846,0.0,0.0,0.0,84.09418413519599,17.74694601839413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  11:00:00,10.75739715061968,11.16982151033312,3270499.8418663694,0.0,2861376.7610579026,0.0,2160958.4518304192,0.0,0.0,0.0,54673.43667719088,0.0,8.632318036940113,9.694857593779895,11.143006561249427,11.156414035791274,4529397.39347197,0.0,0.0,0.0,80.99852431586136,17.71211665806348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
